Thomas E. Ackerman
José F. Aguayo
John Alcott
Thierry Arbogast
Joseph H. August
Lucien Ballard
Andrzej Bartkowiak
Bojan Bazelli
Affonso Beato
Giovanni Bergamini
Joseph F. Biroc
Norbert Brodine
Hans Burmann
Stephen H. Burum
Russell Carpenter
Christopher Challis
Wilfrid M. Cline
William H. Clothier
Stanley Cortez
Jordan Cronenweth
Edward Cronjager
Floyd Crosby
Dean Cundey
Roger Deakins
Henri Decaë
Tonino Delli Colli
Peter Deming
Carlo Di Palma
Frederick Elmes
Robert Elswit
Gunnar Fischer
George J. Folsey
Robert Fraisse
William A. Fraker
Freddie Francis
Karl Freund
Tak Fujimoto
Merritt B. Gerstad
Jack N. Green
Jack Greenhalgh
Conrad L. Hall
Ernest Haller
Byron Haskin
Jack Hildyard
Jeffrey Jur
Victor J. Kemper
Fred J. Koenekamp
Lajos Koltai
Robert Krasker
Milton R. Krasner
Willy Kurant
Luigi Kuveiller
Joseph LaShelle
Edward Lachman
Ernest Laszlo
Philip H. Lathrop
Matthew F. Leonetti
Edward Linden
Karl Walter Lindenlaub
Rudolph Maté
Donald McAlpine
Ted D. McCord
Phil Meheux
William C. Mellor
Russell Metty
Victor Milner
Hal Mohr
Donald M. Morgan
Ira H. Morgan
Oswald Morris
Reginald H. Morris
Robby Müller
Armando Nannuzzi
Hiro Narita
Bruno Nuytten
Sven Nykvist
Miroslav Ondrícek
Franz Planer
Gene Polito
Sol Polito
Dick Pope
Owen Roizman
Harold Rosson
Giuseppe Rotunno
John L. Russell
Joseph Ruttenberg
Fred Schuler
John Seale
John F. Seitz
Dean Semler
Leon Shamroy
Newton Thomas Sigel
William V. Skall
Douglas Slocombe
Mike Southon
Dante Spinotti
Vittorio Storaro
Archie Stout
Harry Stradling Sr.
Tim Suhrstedt
Robert Surtees
Peter Suschitzky
Edmond Séchan
David Tattersall
Gregg Toland
Roland Totheroh
Luciano Tovoli
Geoffrey Unsworth
James Van Trees
René Verzier
Sacha Vierny
Ric Waite
Oliver Wood
Steve Yaconelli
Robert D. Yeoman
Vilmos Zsigmond
Daniele Amfitheatrof
Eduard Artemev
Edwin Astley
Georges Auric
George Bassman
Les Baxter
Giuseppe Becce
Stanley Black
Terence Blanchard
Simon Boswell
Bruce Broughton
George Bruns
Roy Budd
Ralph Burns
David Buttolph
R. Dale Butts
Gary Chang
Jay Chattaway
Alessandro Cicognini
Stelvio Cipriani
Elia Cmiral
Michel Colombier
Bill Conti
Michael Convertino
Bruno Coulais
John Dankworth
Mason Daring
Frank De Vol
Barry De Vorzon
Alexandre Desplat
Adolph Deutsch
Robert Emmett Dolan
Pino Donaggio
Steve Dorff
John Du Prez
Anne Dudley
George Duning
Randy Edelman
Stephen Endelman
George Fenton
Brad Fiedel
Jerry Fielding
Robert Folk
Louis Forbes
David Michael Frank
Benjamin Frankel
Arthur Freed
Gerald Fried
Hugo Friedhofer
Fabio Frizzi
Giovanni Fusco
Douglas Gamley
Goblin
Ernest Gold
Billy Goldenberg
Elliot Goldenthal
Joel Goldsmith
Miles Goodman
Dave Grusin
Christopher Gunning
Manos Hatzidakis
Richard Hageman
Neal Hefti
Werner R. Heymann
Michael Hoenig
Friedrich Hollaender
James Newton Howard
Akira Ifukube
Mark Isham
Laurie Johnson
Bronislau Kaper
Sol Kaplan
Dana Kaproff
Jürgen Knieper
Erich Wolfgang Korngold
Raoul Kraushaar
William Lava
Michel Legrand
John Lennon
Sylvester Levay
Joseph LoDuca
Mark Mancina
Johnny Mandel
Harry Manfredini
John Massari
Brian May
Toshirô Mayuzumi
Joel McNeely
Cyril J. Mockridge
Mark Mothersbaugh
Fred Myrow
Emil Newman
Lionel Newman
Lennie Niehaus
Jack Nitzsche
Alex North
Michael Nyman
Riz Ortolani
Jean-Claude Petit
Nicholas Pike
Basil Poledouris
Rachel Portman
Zbigniew Preisner
André Previn
A.R. Rahman
Joe Renzetti
Graeme Revell
J. Peter Robinson
Richard Rodgers
Heinz Roemheld
Leonard Rosenman
Arthur B. Rubinstein
Craig Safan
Lalo Schifrin
David Shire
Howard Shore
Alan Silvestri
Claudio Simonetti
Mark Snow
Leith Stevens
George Stoll
Christopher L. Stone
Herbert Stothart
Jule Styne
Mikis Theodorakis
Dimitri Tiomkin
Ernst Toch
Paul Zaza
Richard Robbins
Éric Rohmer
Stanley Kramer
Jim Sheridan
Rodrigo Prieto
Phil Hay
Michael D. Margulies
Rodrigo García
Russell Boyd
John Penotti
Anthony Lucero
Donal Logue
Don Murphy
Gerry Lively
Luiz Bonfá
John Schwartzman
Rachael Harris
Saeed Jaffrey
Jonathan D. Krane
Daryl Bennett
Sandy Dennis
Tim Hunter
Roger Spottiswoode
Sergio Donati
Peter Samuelson
Herbert Ross
Paul Scofield
John Vernon
Michael De Luca
Richard D'Ovidio
Tony Gilroy
Steve Yedlin
Michael Ritchie
J.R. Bookwalter
Jonathan Tucker
John Madden
Elizabeth Banks
Peter M. Lenkov
Robert Salerno
John Bailey
Herbert Lom
Scott Wiper
James Greer
John Stockwell
Tabu
Louis Morneau
Trevor Morris
Hark Tsui
Walter Werzowa
Niels Mueller
Alex Cox
Arthur Miller
Jack Carson
Tom Conway
Donald Cook
Paul Douglas
Jane Powell
A.C. Abadie
Hiam Abbass
Diahnne Abbott
George Abbott
Walter Abel
Betty Aberlin
Jonathan Aibel
Edward Abraham
Marc Abraham
Phil Abraham
Valerie Abraham
Eric Abrams
J.J. Abrams
Peter Abrams
Kirk Acevedo
James Acheson
Sharon Acker
Rodney Ackland
Barry Ackroyd
Lance Acord
Steve Acton
Sandra Adair
Ken Adam
Marie-Christine Adam
Amy Adams
Edie Adams
Julie Adams
Patch Adams
Andrew Adamson
Charles Addams
Lisa Addario
John Addison
Gary Adelson
Buddy Adler
Duane Adler
Felix Adler
Gilbert Adler
Jerry Adler
Warren Adler
Gilles Adrien
Neil Affleck
Rab Affleck
James Agee
Shohreh Aghdashloo
Ken Aguado
Sergio Aguero
Javier Aguirresarobe
Lloyd Ahern II
Mac Ahlberg
Liam Aiken
Antonio Iranzo
Harvey Atkin
Alexandre Aja
Malin Akerman
Claude Akins
Malek Akkad
Ryûnosuke Akutagawa
Mari Devon
Faruk Alatan
Gustavo Alatriste
Romano Albani
Arthur Albert
Maryse Alberti
Eric Albertson
Todd Alcott
Rutanya Alda
Charles Bernstein
John Alderton
G.R. Aldo
Julio Alejandro
Raquel Alessi
David Alexander
Nick Alexander
Scott Alexander
Terence Alexander
Alexis Alexanian
Dennis Alexio
Daniel Alfredson
Stéphane Algoud
Nelson Algren
Dorothy Alison
Arif Aliev
Alicia Allain
Stephanie Allain
Roger Allam
William Alland
Michael Alldredge
David E. Allen
Fred Allen
Heck Allen
Janis Allen
Lewis M. Allen
Penelope Allen
Peter Allen
Roger Allers
Michael Allin
Daniella Alonso
Edward L. Alperson
Russ T. Alsobrook
Mark A. Altman
John Alton
Rick Alvarez
Christian Alvart
Joe Alves
Mathieu Amalric
Betty Amann
Edmondo Amati
Giuseppe Amato
Lauren Ambrose
Scott Ambrozy
Mario Amendola
Alejandro Amenábar
Martin Amis
John Amos
John Amplas
George Amy
Hans Christian Andersen
Michael Anderson Jr.
Andy Anderson
Barbara Anderson
Brad Anderson
Jamie Anderson
Jeff Anderson
Ken Anderson
Kimberly Calhoun Boling
Maxwell Anderson
Michael Anderson
Paul W.S. Anderson
Philip W. Anderson
Stanley Anderson
Terry Anderson
Wes Anderson
Harriet Andersson
Peter Andersson
David Andrews
Del Andrews
Edward Andrews
Harry Andrews
Michael Andrews
Mark Andrus
Claude Anet
Paul Annett
Nimród Antal
Alfredo Antonini
Judd Apatow
Lawrence Appelbaum
George Appleby
Shiri Appleby
Phyllis Applegate
Avi Arad
Tomas Arana
Ángel Aranda
Daniel Aranyó
David Arata
Franco Arcalli
Ernest Archer
Mary Arden
Robert Ardrey
Niels Arestrup
Claudio Argento
Fiore Argento
Salvatore Argento
Carmen Argenziano
Victor Argo
Alice Arlen
Richard Arlen
Arthur E. Arling
Anthony Armstrong
Craig Armstrong
Curtis Armstrong
Lee Armstrong
Michael Armstrong
R.G. Armstrong
Robert Armstrong
Samuel Armstrong
Scot Armstrong
Stefano Arnaldi
Stefan Arndt
Andrea Arnold
Bonnie Arnold
Edward Arnold
Elliott Arnold
Frank Arnold
Mal Arnold
Newt Arnold
Susan Arnold
Letty Aronson
Guillermo Arriaga
Vladimir Arsenev
Miguel Arteta
Wren Arthur
Tadanobu Asano
Kelly Asbury
Kate Ashfield
Elizabeth Ashley
Howard Ashman
Shawn Ashmore
James Ashton
Piers Ashworth
Eliot Asinof
Peter Asmussen
Ovidio G. Assonitis
Joshua Astrachan
Evan Astrowsky
Tim Atack
Doug Atchison
Howard Atherton
William Atherton
David Atkins
Eileen Atkins
Peter Atkins
Yûharu Atsuta
Alain Attal
Antonella Attili
Philip G. Atwell
Roy Atwell
Lionel Atwill
Rene Auberjonois
James Aubrey
Frédéric Auburtin
Michel Auclair
Eleanor Audley
Blythe Auffarth
Dorothy Aufiero
John August
Steve Austin
William Austin
Stefan Avalos
Elizabeth Avellan
Paul Avery
George Axelrod
Nicki Aycox
David Ayer
Reiko Aylesworth
Gerald Ayres
Leah Ayres
Léonide Azar
Irving Azoff
Jamie Babbit
Dwight V. Babcock
Joaquín Baca-Asay
Danilo Bach
Dian Bachar
Brian Backer
Jean Badal
Bill Badalato
Michael Badalucco
Alan Badel
Klaus Badelt
Diedrich Bader
Ross Bagdasarian Jr.
Ross Bagdasarian
Maurizio Baglivo
Enid Bagnold
Eion Bailey
G.W. Bailey
Miranda Bailey
Robin Bailey
Teddy Baird
Betsy Baker
Blanche Baker
Bob Baker
C. Graham Baker
David Aaron Baker
Dylan Baker
Graham Baker
Hylda Baker
Robert S. Baker
Simon Baker
Stanley Baker
Tom Baker
Zene Baker
Jaume Balagueró
Nigel Balchin
Michael Balcon
John Baldecchi
John L. Balderston
Robert M. Baldwin
Jeff Balis
Alan Ball
J.G. Ballard
Terry Ballard
Florian Ballhaus
Jamie Bamber
Eric Bana
Albert Band
Victor Banerjee
Joy Bang
Russ Banham
Donatas Banionis
Brian Banks
Jonathan Banks
Polan Banks
Reggie Bannister
John Banville
Iris Bahr
Jack Baran
Steve Barancik
Luca Barbareschi
Gary Barber
Lesley Barber
Joseph Barbera
Neal Barbera
Ben Bard
Lynn Bari
Alessandro Baricco
Giuseppe Barilla
Pierre Barillet
Mike Barker
Michael Barnathan
Christopher Daniel Barnes
George Barnes
Justus D. Barnes
Sacha Baron Cohen
Fred Baron
Michael Lee Baron
Sandy Baron
Suzanne Baron
Matthew Barr
Nathan Barr
Christophe Barratier
Marie-Christine Barrault
Edith Barrett
Jacinda Barrett
James Lee Barrett
K.K. Barrett
Barbara Barrie
J.M. Barrie
Wendy Barrie
Chuck Barris
Ghislain Barrois
David Barron
Jason Barry
Joan Barry
Peter Barsocchini
Lionel Bart
Roger Bart
Steve Bartek
Eddie Barth
Justin Bartha
Hall Bartlett
Jamie Bartlett
Tom Bartlett
Eva Bartok
Elio Bartolini
John A. Barton
Jay Baruchel
Hal Barwood
Ben Barzman
James Baskett
Sonny Baskin
Alfie Bass
Ronald Bass
Giuseppe Bassan
Robert Bassler
Pierre Batcheff
Michael John Bateman
H.E. Bates
Harry Bates
Tyler Bates
Robert Bathurst
Bert Batt
Gianlorenzo Battaglia
Matt Battaglia
Franco Battista
Carlo Battisti
Chris Bauer
Joseph Bauer
Martin Baum
Beau Bauman
Wilford Lloyd Baumes
Alan Baumgarten
Fabrizio Bava
Arnold Bax
Jennifer Baxter
Peter Baynham
Camille Bazbaz
Jeffery Beach
Wayne Beach
John Beaird
Jeff Beal
David Beard
Michael Bearden
Jesse Beaton
Stuart Beattie
William Beaudine
Simon Beaufoy
Nicolas Beauvy
Demián Bichir
Christophe Beck
Michael Beck
Steve Beck
Vincent Beck
Gerry Becker
Walt Becker
Barry Beckerman
Henry Beckman
Michael Frost Beckner
Dion Beebe
Betsy Beers
Samuel E. Beetley
Marc Behm
S.N. Behrman
Robert Quarry
Bérénice Bejo
Timur Bekmambetov
Stephen Belber
Ashley Bell
Elisa Bell
Jamie Bell
Keith Bell
Kristen Bell
James Warner Bellah
Henry Bellamann
Clara Bellar
Nellie Bellflower
Peter Bellwood
Edmund Beloin
Kristine Belson
Leslie Belzberg
Ted C. Bemiller
Tarak Ben Ammar
Saïd Ben Saïd
Ron Dorfman
Tonino Benacquista
Rick Benattar
Robert Benchley
Chris Bender
Jack Bender
Michael Bender
Paul Benedict
Stephen Vincent Benet
Norma Bengell
Robert Benmussa
Charles Bennett
Compton Bennett
Harve Bennett
John Bennett
Laurence Bennett
Ronan Bennett
Guy Bensley
Jodi Benson
Sally Benson
Leonardo Benvenuti
Daniel Benzali
Matt Berenson
Alec Berg
Gretchen J. Berg
Michael Berg
Steve Burg
Albert Berger
Glenn Berger
Nicole Berger
Peter E. Berger
Robert Berger
Henry Bergman
Erik Bergquist
Eleanor Bergstein
Martin Berkeley
Xander Berkeley
David Berlatsky
André Berley
François Berléand
Barry Berman
Bruce Berman
Henry Berman
Pandro S. Berman
Richard C. Berman
Rick Berman
Shari Springer Berman
Carlo Bernard
Carlos Bernard
Jean-Michel Bernard
Peter Schink
Barry Bernardi
Carlo Bernasconi
Paul Bernbaum
George Berndt
Ted Berner
Chopper Bernet
Harvey Bernhard
Jack Bernhard
Kevin Bernhardt
Jason H. Bernie
Assaf Bernstein
Gregory Bernstein
Jonathan Bernstein
Nancy Bernstein
Walter Bernstein
Eric Bernt
John Berry
Matt Berry
Tom Berry
Paul Hertzberg
James Beshears
Reinhard Besser
Eugenie Besserer
René Besson
Edna Best
James Best
Peter Best
Mariela Besuievsky
Paul Bettany
Val Bettin
Franca Bettoia
Jonathan R. Betuel
Carl Betz
Donald Bevan
Tim Bevan
Alberto Bevilacqua
Yasiin Bey
A.I. Bezzerides
Bhaskar Roy Chowdhury
Bruno Bianchi
Laura Bickford
Grace Cary Bickley
Jenny Bicks
Jean-Luc Bideau
Ann Biderman
Rick Bieber
Fabián Bielinsky
Craig Bierko
Jill Bilcock
Peter Billingsley
Edward Bilous
Jack Binder
Mike Binder
Herman Bing
Steve Bing
John Bingham
Joe Bini
Claude Binyon
Patricia Birch
Laurie Bird
Tala Birell
David Birke
Roger Birnbaum
Lajos Biró
Eva Birthistle
John Bisharat
Ed Bishop
Gregg Bishop
Julie Bishop
Phillan Bishop
Wes Bishop
Seema Biswas
Shem Bitterman
Peter Biziou
Gunnar Björnstrand
Dustin Lance Black
Jack Black
John D.F. Black
Lewis Black
Lucas Black
Michael Ian Black
Sarah Black
Todd Black
Oliver Blackburn
Mark Blackwell
Betsy Blair
Pierre Blaise
Howard Blake
Colin Blakely
Susan Blakely
Jolene Blalock
Erika Blanc
Dominique Blanchar
Lowell D. Blank
Henry Blanke
Michael Blankfort
Jamie Blanks
Daniel H. Blatt
Barry W. Blaustein
Julian Blaustein
Alexis Bledel
Robert Blees
Ehud Bleiberg
William Bleich
David E. Blewitt
James Blish
Boti Bliss
Thomas A. Bliss
Ricky Blitt
Bertram Bloch
Robert Bloch
Irving Block
Lawrence Block
Peter Block
Susan Block
David Blocker
John Bloom
Orlando Bloom
Steve Bloom
Roberts Blossom
Marc Blucas
Richard Bluck
Callum Blue
Harry Bluestone
Edwin Blum
Jason Blum
Len Blum
Stuart Blumberg
Jason Blumenthal
John Blumenthal
Don Bluth
Stanley Blystone
Jeffrey Boam
Paul Harris Boardman
Al Boasberg
James Bobin
Daniel Bobker
DeWitt Bodeen
Sergei Bodrov
David Boeddinghaus
Budd Boetticher
Ed Bogas
Hagen Bogdanski
Steven Boggs
Leslie Bohem
Charles F. Bohl
Sandra Bohle
Richard Bohringer
Pierre Boileau
Thomas Narcejac
Noëlle Boisson
Bridget Boland
Mary Boland
Cal Bolder
Sarah Bolger
Florinda Bolkan
Uwe Boll
Ryan Bollman
Craig Bolotin
Jeremy Bolt
Guy Bolton
Lyn Bolton
Adriano Bolzoni
Mark Bomback
Edward Bond
Lilian Bond
Natalya Bondarchuk
Charles Bonet
James Bonfanti
Joon-ho Bong
Ed Boon
Mark Boone Junior
Richard Boone
Mika Boorem
James Booth
Bill Borden
W.K. Border
Moritz Borman
Charles Bornstein
Christian Borromeo
Michael Bortman
Simon Bosanquet
Pablo Bossi
Kate Bosworth
Rick Bota
Claudine Bouché
Pierre Boulle
Ludovic Bource
Pieter Bourke
Mel Bourne
Morris Bousel
Laurent Bouzereau
Raoul Bova
Fernando Bovaira
Andrew Bovell
David Bowers
George Bowers
Rob Bowman
Steve Box
Sully Boyar
Brandon Boyce
Frank Cottrell Boyce
Billy Boyd
Jenna Boyd
F.X. Toole
Steven J. Boyd
Philippa Boyens
Barbara Boyle
Charles P. Boyle
Robert F. Boyle
Ron Bozman
John Brabourne
Gérard Brach
Richard Bracken
Charles Brackett
Leigh Brackett
Jesse Bradford
Sue Dwiggins
Dan Bradley
Doug Bradley
Michael Bradsell
Pam Brady
Scott Brady
Alice Braga
Mario Brega
Danny Brainin
Chris Brancato
John Brancato
Paulo Branco
Larry Brand
Steven Brand
Richard Brandes
Bernard Brandt
Michael Brandt
Anita Brandt Burgoyne
Jeff Branson
Patrick Braoudé
Claude Brasseur
Andre Braugher
Pierre Braunberger
Andrew Braunsberg
Howard Braunstein
Rossano Brazzi
Berkeley Breathed
Paddy Breathnach
Peter Breck
Richard L. Breen
Alexandre Breffort
Anthony Bregman
Martin Bregman
Michael Bregman
Fred Breinersdorfer
Eileen Brennan
David Brenner
Marie Brenner
George Brent
Edmund Breon
Jerry Bresler
Eric Bress
Felix Bressart
David Bretherton
Sally Bretton
George Emerson Brewer Jr.
Mike Werb
Jordana Brewster
Larry Brezner
David Brian
Shane Briant
Ron Brice
George Bricker
Marshall Brickman
Wendy Greene Bricmont
James Bridges
Elisa Briganti
Chris Briggs
Raymond Briggs
John Bright
Matthew Bright
Richard Bright
Steven Brill
Nancy Brilli
Mark Bringelson
Ron L. Brinkerhoff
Jon Brion
David Brisbin
Michl Britsch
Connie Britton
Graham Broadbent
Albert R. Broccoli
Barbara Broccoli
Don Brochu
Timothy Brock
Kevin Brodbin
Adam Brody
Cary Brokaw
Shane Brolly
Henry Bromell
John Bromfield
Harry Bromley Davenport
Eleanor Bron
Samuel Bronston
Claudio Brook
Peter Brook
Hillary Brooke
Ralph Brooke
Walter Brooke
Richard Brooker
Adam Brooks
Golden Brooks
Leslie Brooks
Max Brooks
Paul Brooks
Randy Brooks
Richard Brooks
Edward Brophy
Aline Brosh McKenna
John Brosnan
Chris Brown
Clarence Brown
David Brown
Fredric Brown
Harry Brown
Harry Joe Brown
Len Brown
Martin Brown
Mel B
Ralph Brown
Rita Mae Brown
Rob Brown
Robert Latham Brown
Will C. Brown
Emily Browning
Tod Browning
Christina Brucato
Glenn A. Bruce
Nigel Bruce
Bonnie Bruckheimer
Clyde Bruckman
Agnes Bruckner
Pieter Jan Brugge
James Bruner
Dana Brunetti
Alexander Yves Brunner
Didier Brunner
John Bruno
Franco Brusati
John Bryans
Joy Bryant
Ian Bryce
Leticia Brédice
Pasquale Buba
Michael Buchanan
Sherry Buchanan
Peter Buchman
Sidney Buchman
Art Buchwald
Robert Buckner
Susan Buckner
John Buckwalter
Harold Budd
Conrad Buff IV
Pierre Buffin
Glenn Buhr
Edward Bunker
Cara Buono
Ron Burch
Mark Burg
Robert John Burke
Kathleen Burke
Michael Reilly Burke
Paul Burke
Robert Burks
John F. Burnett
T Bone Burnett
W.R. Burnett
George Burns
Jere Burns
David Burr
Bryan Burrough
Jackie Burroughs
William S. Burroughs
Abe Burrows
Thomas Burstyn
Kate Burton
Mark Burton
Norman Burton
Michael Buscemi
Niven Busch
Leslie Bush-Fekete
Bill Butler
William Butler
Frank Butler
Gerald Butler
Gerard Butler
Edmund Butt
Jez Butterworth
Tom Butterworth
Mikhail Bychkov
Dan Byrd
James Ward Byrkit
Bobby Byrne
Rose Byrne
Kathleen Byron
Willi Bär
Louis C.K.
Bruce Cabot
Meg Cabot
Emil Cadkin
Barry Cahn
Paul Caimi
James M. Cain
Mick Cain
Jeffrey Caine
Paul Calderon
H.H. Caldwell
Michael Caldwell
Louis Calhern
Joseph Cali
Brandon Call
John Call
George Callahan
James T. Callahan
Gian Paolo Callegari
Joseph Calleia
John Calley
James Callis
Cab Calloway
José Calvo
Christian Camargo
Donn Cambern
Mario Camerini
Donald G. Payne
John Cameron
Lorne Cameron
Paul Cameron
Walter Cameron
Augusto Caminito
Alessandro Camon
Marcelo Camorino
Bruce Campbell
Eddie Campbell
Malcolm Campbell
Martin Campbell
Philippa Campbell
Marcel Camus
Guillaume Canet
Bobby Cannavale
Enzo Cannavale
Bruce Cannon
J.D. Cannon
Paul Cantelon
Cantinflas
Neil Canton
Eric Cantona
Cuifen Cao
Frank A. Cappello
Lizzy Caplan
Pier Paolo Capponi
James Carabatsos
Steven W. Carabatsos
Joseph M. Caracciolo Jr.
David Carbonara
Philippe Carcassonne
Lorenzo Carcaterra
J.S. Cardone
Steve Carell
Anne Carey
Joyce Carey
Macdonald Carey
Lars-Owe Carlberg
Carlo Carlei
Carlo Carlini
Lewis John Carlino
Mary Carlisle
Margit Carlqvist
John B. Carls
Leslie Carlson
Richard Carlson
Veronica Carlson
Don Carmody
Joe Carnahan
Robert Carnegie
Charles Robert Carner
John Carney
Horace B. Carpenter
Joseph A. Carpenter
Stephen Carpenter
Tito Carpi
Allan Carr
Neal Marshall Stevens
Caleb Carr
John Dickson Carr
Marian Carr
Steve Carr
Bill Carraro
Robert Carrington
Jean-Claude Carrière
Gordon Carroll
John Carroll
Madeleine Carroll
Richard Carroll
John Carson
Ellis W. Carter
Gina Carter
Jimmy Carter
John Carter
Kristopher Carter
Melissa Carter
Peter Carter
Sarah Carter
D.J. Caruso
Ariel Casas
Carroll Case
Chiara Caselli
Adriana Caselotti
Carles Cases
Bernie Casey
Warren Casey
Jim Cash
Maria Pia Casilio
Vera Caspary
Guymon Casady
Gabriel Casseus
Iain Cassie
Teddy Castellucci
Nick Castle
William Castle
Víctor Andrés Catena
Luciano Catenacci
Ed Cathell III
Pascal Caucheteux
Nick Cave
Glen Cavender
Frank Cavett
Henry Cavill
Alec Cawthorne
Carlo Cecchi
Kevin Cecil
Ravel Centeno-Rodriguez
Michael Cera
Nacho Cerdà
Mike Cerrone
Jeff Cesario
Seoung-Jae Cha
Michael Chabon
Gregg Chabot
Gurinder Chadha
Milan Chadima
Justin Chadwick
Ceán Chaffin
Stokely Chaffin
Feodor Chaliapin Jr.
Jean Chalopin
Eric Pascal Chaltiel
George Agnew Chamberlain
Howland Chamberlain
Matthew Chamberlain
Kevin Chamberlin
Justin Chambers
John C. Champion
Dennis Chan
Han Chen Wang
Elizabeth Chandler
Helen Chandler
Raymond Chandler
Jay Chandrasekhar
Lon Chaney
Peter Cheung
Cheh Chang
Chen Chang
Carol Channing
Simon Channing Williams
Georges Chaperot
Doug Chapin
Tom Chapin
Brenda Chapman
Edward Chapman
Jan Chapman
Michael Chapman
Sean Chapman
Dave Chappelle
Joe Chappelle
Benoît Charest
Eric Freeman
Glen Charles
Larry Charles
Les Charles
César Charlone
Sara B. Cooper
William Chartoff
Robert Chartoff
Borden Chase
Courtney Chase
David Chase
Debra Martin Chase
Stanley Chase
Liza Chasin
Steven Chasman
Justin Chatwin
Paddy Chayefsky
Jeremiah S. Chechik
Peter Chelsom
Ching-Chu Chen
Kristin Chenoweth
Hal E. Chester
R. Chetwynd-Hayes
Richard Chew
Minoru Chiaki
Dominic Chianese
David Chiang
Debra Chiate
Yoshinori Chiba
Nick Chinlund
Charles Chiodo
Edward Chiodo
Stephen Chiodo
David Chisum
Alison Chitty
Fu-Sheng Chiu
John Cho
Edward Chodorov
Min-sik Choi
Lisa Cholodenko
Pierre Cholot
Sylvain Chomet
Cyril Cusack
Chris Chow
Raymond Chow
Stephen Chow
Erika Christensen
Hayden Christensen
Tove Christensen
Mady Christians
Dennis Christopher
Henryk Chroscicki
Caldecot Chubb
Fred A. Chulack
Oxide Chun Pang
Chung-hoon Chung
Lisa Zeno Churgin
Chuy Chávez
Derek Cianfrance
Lewis E. Ciannelli
Francesca Ciardi
Mark Ciardi
Luigi Ciccarese
Jude Ciccolella
Diane Cilento
Charles Cioffi
Augusta Ciolli
Patrick Cirillo
Vincent Cirrincione
Ina Claire
Al Clark
Bob Clark
Candy Clark
Christie Clark
Jason Clark
Jim Clark
Marlene Clark
Ron Clark
Susan Clark
Dan Clarke
Donald Henderson Clarke
Frank Clarke
Jason Clarke
Mary Ruth Clarke
Melinda Clarke
T.E.B. Clarke
Patricia Clarkson
Robert Clatworthy
Jim Clay
Doug Claybourne
Curtiss Clayton
Emma Cleasby
Brian Clemens
Paul Clemens
Dick Clement
Ron Clements
Larry Clemmons
Gianfranco Clerici
Graeme Clifford
Mildred Clinton
Shelly Clippard
Al Cliver
Henri-Georges Clouzot
Véra Clouzot
Jacques Cluzaud
François Cluzet
Aurore Clément
John Coates
Kim Coates
David Coatsworth
Melissa Cobb
Arthur Coburn
Imogene Coca
Robert Cochran
Steve Cochran
Gary Cockrell
Jay Cocks
Barry Coe
George Coe
Chris Coen
Franklin Coen
Lenore J. Coffee
Joseph F. Coffey
Bruce Cohen
Chuck Cohen
Danny Cohen
Harry Cohen
Joel Cohen
Jon Cohen
Larry Cohen
Lawrence D. Cohen
Lester Cohen
Lynn Cohen
Martin B. Cohen
Scott Cohen
Michael Cohl
Alfred A. Cohn
Nik Cohn
Stephen Colbert
Fabrizio De Angelis
Gary Cole
Stan Cole
Ann Coleman
Lisa Coleman
Ornette Coleman
Robert F. Colesberry
Colette
Lewis Colick
Michael Colleary
Christopher Collet
Sara Colleton
William Collier Jr.
Françoise Collin
Alan Collins
Andy Collins
Dale Collins
David Collins
Max Allan Collins
Wilson Collison
Luigi Cozzi
Ronald Colman
Louisa Colpeyn
Jaime Comas Gil
Betty Comden
Manuel Compinsky
Scout Taylor-Compton
Bill Condon
Richard Condon
Chester Conklin
Richard Connell
Erwin Connelly
Michael Connelly
Billy Connolly
Chris Conrad
Scott Conrad
Steve Conrad
David Worth
Hans Conried
Frances Conroy
Kevin Conroy
John W. Considine Jr.
Paddy Considine
Jean Constantin
James A. Contner
Gary Conway
Ry Cooder
Steve Coogan
Dane Cook
Lorna Cook
Peter Cook
Robin Cook
Xavier Cook
Tricia Cooke
Denys N. Coop
Bradley Cooper
Chris Cooper
Jackie Cooper
James Fenimore Cooper
Matt Cooper
Ted Cooper
Wilkie Cooper
Robert Coote
Aaron Copland
Alec Coppel
Roman Coppola
John Coquillon
Antonio Cora
Bill Corbett
Gretchen Corbett
John Corbett
Toby Corbett
Bruno Corbucci
Sergio Corbucci
Ellen Corby
Mara Corday
Frank Cordell
Allan Corduner
Michael D. Corey
John Corigliano
Annie Corley
Bartlett Cormack
Avery Corman
Gene Corman
John Cornell
Stuart Cornfeld
Joe Cornish
Bo Corre
Charles Correll
Adrienne Corri
John William Corrington
Joyce Hooper Corrington
Will Corry
John W. Corso
Hank Corwin
Norman Corwin
Christopher Cosby
Don Coscarelli
George P. Cosmatos
Mary Costa
Julie Costanzo
Paulo Costanzo
Dolores Costello
Nikolaj Coster-Waldau
Callisto Cosulich
Mickey Cottrell
William Cottrell
George Coulouris
Michael Countryman
Pascal Cousin
Raoul Coutard
Gianfranco Couyoumdjian
Cindy Cowan
Rob Cowan
Robin Cowie
C. Jay Cox
James Cox
Joel Cox
Cylk Cozart
James Crabe
Daniel Craig
Johnny Craig
Kenneth Craig
William Crain
Grant Cramer
David Crane
Jonathan Craven
Lorella Cravotta
Robert Crawford Jr.
John Crawford
Jacob Craycroft
Laird Cregar
Wendy Crewson
Charles Crichton
