# id,z
75,0.00001,0.00002,0.99996
76,0.01203,0.70437,0.28360
77,0.36370,0.19547,0.44083
78,0.24122,0.53159,0.22719
79,0.35107,0.25192,0.39701
80,0.30282,0.45093,0.24625
81,0.35843,0.22373,0.41784
82,0.03328,0.08894,0.87778
83,0.29110,0.36558,0.34333
84,0.27053,0.43328,0.29619
85,0.00141,0.98335,0.01523
86,0.00006,0.00319,0.99675
87,0.31341,0.33520,0.35140
88,0.00104,0.24093,0.75803
89,0.29095,0.35045,0.35860
90,0.20703,0.41889,0.37408
91,0.22489,0.19649,0.57862
92,0.47895,0.20269,0.31836
93,0.00000,0.00004,0.99996
94,0.00000,0.00000,1.00000
95,0.07602,0.40439,0.51959
96,0.00040,0.99057,0.00903
97,0.00232,0.08109,0.91659
98,0.00000,0.00000,1.00000
99,0.30874,0.26567,0.42560
100,0.03782,0.84395,0.11823
101,0.00064,0.05372,0.94564
102,0.00000,0.00000,1.00000
103,0.00001,0.00005,0.99995
104,0.00318,0.98627,0.01055
105,0.16915,0.59362,0.23723
106,0.00076,0.00139,0.99785
107,0.06019,0.05372,0.88609
108,0.32401,0.49352,0.18247
109,0.01460,0.05273,0.93268
110,0.00000,0.00000,1.00000
111,0.19018,0.27438,0.53544
112,0.00098,0.01726,0.98176
113,0.00147,0.08381,0.91472
114,0.00010,0.00043,0.99947
115,0.19298,0.10137,0.70565
116,0.04340,0.83139,0.12521
117,0.06667,0.06468,0.86866
118,0.00365,0.00259,0.99376
119,0.34736,0.29979,0.35284
120,0.20316,0.48503,0.31182
121,0.02420,0.40423,0.57157
122,0.00001,0.00001,0.99998
123,0.21811,0.20150,0.58040
124,0.03762,0.76864,0.19374
125,0.46732,0.32892,0.20376
126,0.01018,0.00058,0.98924
127,0.01433,0.03539,0.95028
128,0.10838,0.60040,0.29121
129,0.00675,0.16991,0.82333
130,0.00000,0.00000,1.00000
131,0.25304,0.42844,0.31852
132,0.02274,0.94091,0.03635
133,0.00115,0.00487,0.99398
134,0.00000,0.00000,1.00000
135,0.00000,0.00010,0.99990
136,0.10984,0.81956,0.07060
137,0.00000,0.00001,0.99999
138,0.00000,0.00000,1.00000
139,0.17658,0.28016,0.54326
140,0.00387,0.60655,0.38958
141,0.01143,0.01742,0.97115
142,0.00052,0.00033,0.99915
143,0.21008,0.25803,0.53189
144,0.07430,0.75791,0.16779
145,0.00000,0.00000,1.00000
146,0.00000,0.00000,1.00000
147,0.00000,0.00000,1.00000
148,0.00000,0.01684,0.98316
149,0.03164,0.89527,0.07309
150,0.00967,0.01778,0.97255
151,0.14518,0.61096,0.24386
152,0.18653,0.09902,0.71445
153,0.00273,0.03973,0.95754
154,0.00004,0.00014,0.99982
155,0.31954,0.36451,0.31595
156,0.07119,0.76246,0.16635
157,0.06049,0.11704,0.82247
158,0.00073,0.00207,0.99720
159,0.36113,0.31226,0.32661
160,0.06135,0.41283,0.52582
161,0.69437,0.02280,0.28284
162,0.98896,0.01019,0.00085
163,0.00000,0.00000,1.00000
164,0.99995,0.00003,0.00003
165,0.04688,0.02931,0.92381
166,0.00021,0.00039,0.99940
167,0.03974,0.05194,0.90832
168,0.02622,0.91742,0.05636
169,0.99975,0.00014,0.00011
170,0.99234,0.00507,0.00259
171,0.00000,0.00000,1.00000
172,0.59172,0.32651,0.08177
173,0.06180,0.16397,0.77422
174,0.00342,0.00336,0.99322
175,0.37458,0.30514,0.32028
176,0.09386,0.61518,0.29097
177,0.00036,0.00526,0.99438
178,0.00080,0.00993,0.98927
179,0.07694,0.11981,0.80326
180,0.06855,0.85224,0.07921
181,0.00049,0.04268,0.95684
182,0.00000,0.00000,1.00000
183,0.04395,0.06847,0.88758
184,0.01577,0.79873,0.18551
185,0.21198,0.52272,0.26530
186,0.00521,0.01210,0.98269
187,0.13798,0.06247,0.79955
188,0.28661,0.54804,0.16535
189,0.14013,0.46415,0.39572
190,0.00140,0.00288,0.99572
191,0.30317,0.28118,0.41565
192,0.04041,0.87335,0.08624
193,0.00017,0.03313,0.96671
194,0.00000,0.00003,0.99997
195,0.00934,0.00506,0.98560
196,0.00162,0.99374,0.00464
197,0.00083,0.09923,0.89993
198,0.00000,0.00000,1.00000
199,0.00000,0.00003,0.99997
200,0.00005,0.99855,0.00140
201,0.02106,0.33726,0.64167
202,0.00026,0.00016,0.99958
203,0.13340,0.24808,0.61853
204,0.10563,0.69679,0.19758
205,0.00000,0.00000,1.00000
206,0.97387,0.00913,0.01699
207,0.07010,0.11189,0.81801
208,0.02548,0.81656,0.15796
209,0.09581,0.34147,0.56272
210,0.09368,0.19892,0.70739
211,0.20506,0.20829,0.58666
212,0.18817,0.46967,0.34216
213,0.07830,0.06246,0.85924
214,0.00262,0.28086,0.71652
215,0.07931,0.09770,0.82300
216,0.09566,0.81092,0.09341
217,0.00157,0.56948,0.42895
218,0.00000,0.00000,1.00000
219,0.00000,0.00000,1.00000
220,0.00000,0.99988,0.00011
221,0.05402,0.12026,0.82572
222,0.23887,0.44331,0.31781
223,0.01035,0.00886,0.98079
224,0.18476,0.43425,0.38100
225,0.00043,0.99590,0.00367
226,0.00000,0.00000,1.00000
227,0.00429,0.11408,0.88164
228,0.00014,0.99946,0.00040
229,0.00006,0.02568,0.97426
230,0.00000,0.00000,1.00000
231,0.00784,0.08301,0.90915
232,0.00207,0.96353,0.03441
233,0.03342,0.10198,0.86460
234,0.00233,0.00551,0.99216
235,0.09529,0.10116,0.80355
236,0.15487,0.66284,0.18229
237,0.00067,0.04324,0.95610
238,0.00000,0.00000,1.00000
239,0.00000,0.00000,1.00000
240,0.84359,0.03165,0.12476
241,0.00000,0.00000,1.00000
242,0.51472,0.01224,0.47305
243,0.13304,0.17525,0.69171
244,0.00308,0.93083,0.06609
245,0.00000,0.00002,0.99998
246,0.00000,0.00000,1.00000
247,0.00026,0.00060,0.99914
248,0.00032,0.97944,0.02024
249,0.01094,0.10550,0.88356
250,0.00020,0.00016,0.99964
251,0.01858,0.07711,0.90431
252,0.02280,0.43678,0.54042
253,0.00000,0.00002,0.99998
254,0.00000,0.00000,1.00000
255,0.05983,0.10040,0.83976
256,0.00011,0.97172,0.02817
257,0.99806,0.00181,0.00013
258,0.97182,0.02162,0.00656
259,0.00000,0.00000,1.00000
260,0.99755,0.00017,0.00228
261,0.05153,0.23771,0.71077
262,0.00099,0.00148,0.99753
263,0.03804,0.08044,0.88152
264,0.36023,0.34923,0.29054
265,0.00000,0.00070,0.99930
266,0.00000,0.00000,1.00000
267,0.00034,0.00034,0.99932
268,0.00085,0.98571,0.01344
269,0.97199,0.00266,0.02536
270,0.99811,0.00157,0.00032
271,0.00000,0.00000,0.99999
272,0.99995,0.00003,0.00003
273,0.00003,0.00072,0.99925
274,0.00000,0.00000,1.00000
275,0.01434,0.06002,0.92564
276,0.00628,0.51363,0.48009
277,0.00000,0.00007,0.99992
278,0.00000,0.00000,1.00000
279,0.19147,0.51946,0.28908
280,0.00026,0.65789,0.34185
281,0.01267,0.14431,0.84302
282,0.00003,0.00017,0.99980
283,0.03951,0.08126,0.87923
284,0.02816,0.91082,0.06102
285,0.00006,0.00041,0.99953
286,0.00000,0.00000,1.00000
287,0.15150,0.27951,0.56899
288,0.00778,0.94408,0.04814
289,0.00001,0.01325,0.98674
290,0.96741,0.00903,0.02356
291,0.04834,0.25458,0.69708
292,0.00371,0.98059,0.01570
293,0.00001,0.00021,0.99978
294,0.00000,0.00000,1.00000
295,0.11814,0.27349,0.60838
296,0.03835,0.83615,0.12551
297,0.99999,0.00000,0.00001
298,1.00000,0.00000,0.00000
299,0.00000,0.00000,1.00000
300,0.99995,0.00000,0.00005
301,0.00697,0.00677,0.98625
302,0.00004,0.00006,0.99990
303,0.08149,0.10568,0.81283
304,0.05832,0.68514,0.25653
305,0.00140,0.01451,0.98408
306,0.00000,0.00000,1.00000
307,0.00000,0.00000,1.00000
308,0.00021,0.99547,0.00432
309,0.03588,0.06424,0.89988
310,0.00413,0.01597,0.97990
311,0.23534,0.20864,0.55602
312,0.18138,0.63640,0.18222
313,0.26318,0.13680,0.60003
314,0.00022,0.00045,0.99933
315,0.17015,0.20474,0.62511
316,0.26381,0.18160,0.55459
317,0.00206,0.95356,0.04438
318,0.00007,0.00043,0.99951
319,0.36368,0.26400,0.37232
320,0.00001,0.99994,0.00005
321,0.00197,0.00991,0.98811
322,0.01268,0.02769,0.95964
323,0.13851,0.37728,0.48422
324,0.07344,0.72944,0.19712
325,0.00000,0.00002,0.99998
326,0.00000,0.00000,1.00000
327,0.00332,0.03961,0.95707
328,0.41764,0.43215,0.15020
329,0.66799,0.14481,0.18720
330,0.52779,0.36310,0.10912
331,0.00267,0.03323,0.96410
332,0.01703,0.95756,0.02541
333,0.01950,0.87676,0.10374
334,0.02778,0.41187,0.56035
335,0.17995,0.24506,0.57500
336,0.23590,0.63100,0.13310
337,0.99833,0.00031,0.00137
338,0.99168,0.00614,0.00218
339,0.00013,0.00136,0.99851
340,0.99883,0.00005,0.00112
341,0.00008,0.82048,0.17944
342,0.00000,0.00000,1.00000
343,0.24758,0.40377,0.34865
344,0.00002,0.98474,0.01524
345,0.06506,0.15599,0.77895
346,0.03132,0.05738,0.91129
347,0.34324,0.31340,0.34336
348,0.38211,0.39441,0.22348
349,0.00683,0.93239,0.06078
350,0.00001,0.00021,0.99977
351,0.32242,0.27674,0.40084
352,0.00725,0.93294,0.05981
353,0.00004,0.99545,0.00451
354,0.00000,0.00202,0.99798
355,0.00000,0.00000,1.00000
356,0.00000,0.99810,0.00190
357,0.91244,0.00901,0.07856
358,0.00000,0.00000,1.00000
359,0.00000,0.00007,0.99993
360,0.00117,0.89034,0.10849
361,0.00972,0.01819,0.97209
362,0.00002,0.00023,0.99975
363,0.00066,0.00263,0.99672
364,0.05564,0.20614,0.73821
365,0.00003,0.00003,0.99995
366,0.00000,0.00000,1.00000
367,0.00000,0.00000,1.00000
368,0.33681,0.47019,0.19300
369,0.10770,0.18660,0.70570
370,0.00065,0.00519,0.99416
371,0.18321,0.22782,0.58897
372,0.08105,0.32070,0.59826
373,0.56889,0.11835,0.31276
374,0.00734,0.00281,0.98984
375,0.32825,0.27758,0.39416
376,0.23082,0.44620,0.32298
377,0.00201,0.01174,0.98624
378,0.00002,0.00003,0.99995
379,0.32493,0.29359,0.38148
380,0.11457,0.40437,0.48106
381,0.97166,0.00261,0.02573
382,0.99945,0.00032,0.00023
383,0.00002,0.00325,0.99673
384,0.04507,0.91369,0.04124
385,0.02410,0.05923,0.91667
386,0.00000,0.00000,1.00000
387,0.14540,0.30583,0.54878
388,0.12545,0.49927,0.37528
389,0.18230,0.38161,0.43610
390,0.00527,0.01297,0.98176
391,0.28871,0.27995,0.43134
392,0.13141,0.67647,0.19212
393,0.16768,0.69813,0.13419
394,0.00177,0.00060,0.99763
395,0.35296,0.32228,0.32476
396,0.22381,0.46502,0.31118
397,0.06540,0.85855,0.07604
398,0.04714,0.21692,0.73594
399,0.36619,0.32030,0.31352
400,0.18337,0.58573,0.23091
401,0.00154,0.01091,0.98755
402,0.00744,0.01489,0.97767
403,0.00023,0.00055,0.99923
404,0.06276,0.73744,0.19980
405,1.00000,0.00000,0.00000
406,0.99981,0.00019,0.00000
407,0.00000,0.00000,1.00000
408,1.00000,0.00000,0.00000
409,0.00170,0.03411,0.96419
410,0.00002,0.00155,0.99842
411,0.07147,0.34777,0.58076
412,0.10373,0.76938,0.12689
413,0.00001,0.00011,0.99989
414,0.00000,0.00000,1.00000
415,0.01799,0.38756,0.59445
416,0.00004,0.99960,0.00036
417,0.00001,0.00001,0.99998
418,0.00000,0.00000,1.00000
419,0.00100,0.00111,0.99788
420,0.00968,0.64979,0.34053
421,0.08315,0.19618,0.72068
422,0.00057,0.00045,0.99898
423,0.31095,0.25203,0.43702
424,0.35190,0.21860,0.42950
425,0.13078,0.06402,0.80520
426,0.01257,0.02686,0.96057
427,0.14058,0.51108,0.34834
428,0.02819,0.13178,0.84003
429,0.00000,0.00000,1.00000
430,0.99151,0.00269,0.00579
431,0.00000,0.00000,1.00000
432,0.99387,0.00061,0.00552
433,0.99865,0.00071,0.00064
434,0.00000,0.00000,1.00000
435,0.00022,0.00318,0.99660
436,0.99998,0.00000,0.00002
437,0.00641,0.68426,0.30933
438,0.00094,0.05600,0.94306
439,0.00004,0.00036,0.99960
440,0.00034,0.99900,0.00066
441,0.00018,0.01059,0.98923
442,0.00000,0.00000,1.00000
443,0.28435,0.27727,0.43838
444,0.02560,0.72053,0.25387
445,0.00007,0.15557,0.84437
446,0.00276,0.00142,0.99583
447,0.00751,0.30292,0.68957
448,0.00001,0.99969,0.00031
449,0.00112,0.01220,0.98668
450,0.00000,0.00000,1.00000
451,0.34063,0.33505,0.32432
452,0.06220,0.35177,0.58604
453,0.00187,0.23424,0.76389
454,0.00000,0.00001,0.99999
455,0.17952,0.25131,0.56917
456,0.00023,0.95207,0.04770
457,0.99973,0.00008,0.00019
458,0.99991,0.00007,0.00001
459,0.00000,0.00000,1.00000
460,0.31686,0.46973,0.21341
461,0.00160,0.40041,0.59799
462,0.00000,0.00000,1.00000
463,0.00010,0.00212,0.99778
464,0.00056,0.98301,0.01643
465,0.11532,0.38112,0.50356
466,0.02050,0.07346,0.90604
467,0.36382,0.31800,0.31818
468,0.32752,0.36682,0.30566
469,0.00000,0.00000,1.00000
470,0.00000,0.00000,1.00000
471,0.00000,0.00000,1.00000
472,0.00061,0.13892,0.86048
473,0.09184,0.71836,0.18981
474,0.00455,0.04591,0.94954
475,0.16354,0.46536,0.37111
476,0.46422,0.19917,0.33661
477,0.00000,0.00000,1.00000
478,0.97624,0.00402,0.01973
479,0.00000,0.00000,1.00000
480,0.03723,0.69710,0.26567
481,0.00001,0.00034,0.99965
482,0.00000,0.00000,1.00000
483,0.01370,0.45578,0.53052
484,0.00143,0.68358,0.31500
485,0.01003,0.41465,0.57532
486,0.00000,0.00000,1.00000
487,0.33500,0.27706,0.38794
488,0.00632,0.05908,0.93460
489,0.10652,0.17213,0.72135
490,0.00004,0.00007,0.99990
491,0.33464,0.29869,0.36667
492,0.01056,0.03615,0.95328
493,0.07418,0.02532,0.90050
494,0.00714,0.01522,0.97764
495,0.03480,0.04361,0.92158
496,0.07795,0.19757,0.72448
497,0.00038,0.00329,0.99633
498,0.00000,0.00000,1.00000
499,0.00121,0.04106,0.95773
500,0.00000,0.99996,0.00003
501,0.07537,0.10857,0.81606
502,0.01302,0.03935,0.94763
503,0.35417,0.28270,0.36313
504,0.15059,0.69524,0.15417
505,0.00086,0.00079,0.99835
506,0.00489,0.06716,0.92795
507,0.13435,0.17487,0.69078
508,0.30859,0.44905,0.24235
509,0.02523,0.03234,0.94243
510,0.00323,0.00712,0.98965
511,0.30852,0.31109,0.38039
512,0.14259,0.66452,0.19289
513,0.00000,0.00000,1.00000
514,0.99825,0.00124,0.00051
515,0.00000,0.00000,1.00000
516,0.99933,0.00003,0.00064
517,0.99958,0.00011,0.00031
518,0.99978,0.00021,0.00001
519,0.00000,0.00000,1.00000
520,0.05142,0.10660,0.84198
521,0.99539,0.00194,0.00266
522,0.00000,0.00000,1.00000
523,0.00000,0.00000,1.00000
524,0.00009,0.99960,0.00031
525,0.00007,0.00256,0.99737
526,0.00000,0.00000,1.00000
527,0.24206,0.23865,0.51929
528,0.02726,0.82049,0.15225
529,0.00003,0.00002,0.99996
530,0.00000,0.00000,1.00000
531,0.00001,0.00003,0.99997
532,0.21192,0.27929,0.50878
533,0.00000,0.00000,1.00000
534,0.99557,0.00402,0.00042
535,0.00000,0.00000,1.00000
536,0.95778,0.00551,0.03671
537,0.99619,0.00282,0.00098
538,0.00000,0.00000,1.00000
539,0.00000,0.00000,1.00000
540,0.00000,0.95888,0.04112
541,0.99916,0.00039,0.00045
542,0.99744,0.00214,0.00042
543,0.00000,0.00022,0.99978
544,0.99980,0.00000,0.00019
545,0.00000,0.00000,1.00000
546,0.00000,0.00000,1.00000
547,0.00000,0.00001,0.99999
548,0.92664,0.00681,0.06654
549,0.99913,0.00080,0.00006
550,0.99988,0.00010,0.00002
551,0.00003,0.00166,0.99831
552,0.00566,0.70893,0.28541
553,0.00000,0.00000,1.00000
554,0.00000,0.00000,1.00000
555,0.00000,0.00000,1.00000
556,0.96203,0.00472,0.03325
557,0.01144,0.00381,0.98475
558,0.99862,0.00120,0.00018
559,0.00000,0.00000,1.00000
560,0.93367,0.01493,0.05140
561,0.00000,0.00000,1.00000
562,0.00000,0.00000,1.00000
563,0.00001,0.00011,0.99988
564,0.00113,0.70988,0.28899
565,0.01623,0.05728,0.92649
566,0.20674,0.49630,0.29696
567,0.00045,0.00137,0.99818
568,0.02273,0.87007,0.10720
569,0.06673,0.34561,0.58766
570,0.00001,0.00038,0.99961
571,0.02044,0.18307,0.79649
572,0.00014,0.99970,0.00016
573,0.00104,0.26013,0.73883
574,0.00000,0.00000,1.00000
575,0.00000,0.00000,1.00000
576,0.00001,0.99978,0.00021
577,0.00000,0.00000,1.00000
578,0.99881,0.00112,0.00007
579,0.00000,0.00000,0.99999
580,0.99941,0.00003,0.00056
581,1.00000,0.00000,0.00000
582,1.00000,0.00000,0.00000
583,0.00000,0.00002,0.99998
584,1.00000,0.00000,0.00000
585,0.10522,0.26992,0.62486
586,0.15790,0.14558,0.69652
587,0.03277,0.04789,0.91935
588,0.21710,0.56313,0.21977
589,0.09169,0.08528,0.82302
590,0.01726,0.00791,0.97483
591,0.02471,0.04954,0.92575
592,0.01963,0.86816,0.11221
593,0.00035,0.88503,0.11462
594,0.99173,0.00532,0.00295
595,0.00397,0.01589,0.98014
596,0.09658,0.78928,0.11414
597,0.00688,0.00160,0.99153
598,0.00089,0.00001,0.99910
599,0.00016,0.00043,0.99941
600,0.01904,0.64544,0.33552
601,0.00082,0.00095,0.99823
602,0.00000,0.00000,1.00000
603,0.00001,0.00004,0.99994
604,0.00004,0.99382,0.00615
605,0.00004,0.99995,0.00001
606,0.00270,0.91472,0.08258
607,0.00007,0.00864,0.99128
608,0.00000,1.00000,0.00000
609,0.00807,0.08799,0.90395
610,0.00005,0.00110,0.99885
611,0.26833,0.42071,0.31096
612,0.02354,0.81439,0.16207
613,0.00036,0.00032,0.99932
614,0.03212,0.01208,0.95580
615,0.26560,0.29055,0.44385
616,0.18159,0.41888,0.39953
617,0.00152,0.00657,0.99190
618,0.01248,0.06870,0.91882
619,0.39567,0.34165,0.26269
620,0.17924,0.54440,0.27636
621,0.00000,0.00000,1.00000
622,0.00000,0.00000,1.00000
623,0.00000,0.00000,0.99999
624,0.88690,0.03041,0.08268
625,0.00174,0.32518,0.67308
626,0.00000,0.00000,1.00000
627,0.07449,0.07989,0.84562
628,0.98324,0.00586,0.01090
629,0.06811,0.06436,0.86752
630,0.00000,0.00000,1.00000
631,0.00060,0.00073,0.99867
632,0.47610,0.12753,0.39637
633,0.00097,0.00521,0.99382
634,0.00012,0.00036,0.99953
635,0.00002,0.00004,0.99994
636,0.05182,0.38426,0.56392
637,0.00031,0.00747,0.99222
638,0.99221,0.00312,0.00467
639,0.07557,0.23252,0.69190
640,0.00166,0.23754,0.76080
641,0.29948,0.29339,0.40713
642,0.00004,0.00011,0.99985
643,0.33015,0.38234,0.28752
644,0.07130,0.76618,0.16252
645,0.00000,0.00000,1.00000
646,0.00000,0.00000,1.00000
647,0.00000,0.00000,1.00000
648,0.99911,0.00016,0.00072
649,0.71746,0.03886,0.24368
650,0.00000,0.00000,1.00000
651,0.06484,0.32183,0.61332
652,0.83251,0.08120,0.08629
653,0.00001,0.00068,0.99931
654,0.00000,0.00000,1.00000
655,0.00066,0.00189,0.99745
656,0.00061,0.16436,0.83503
657,0.03654,0.05275,0.91071
658,0.00000,0.00000,1.00000
659,0.06116,0.04696,0.89188
660,0.22597,0.38633,0.38770
661,0.03279,0.03014,0.93708
662,0.00416,0.00497,0.99087
663,0.38626,0.30726,0.30648
664,0.00916,0.02100,0.96984
665,0.29660,0.22115,0.48226
666,0.00165,0.00225,0.99610
667,0.36826,0.31571,0.31603
668,0.27993,0.41616,0.30391
669,0.03633,0.09295,0.87073
670,0.03676,0.14821,0.81502
671,0.00928,0.02042,0.97030
672,0.06461,0.75765,0.17775
673,0.00015,0.00485,0.99500
674,0.00000,0.00000,1.00000
675,0.05598,0.26428,0.67975
676,0.00197,0.98906,0.00897
677,0.04020,0.58273,0.37707
678,0.00000,0.00000,1.00000
679,0.00042,0.00052,0.99905
680,0.01752,0.93181,0.05067
681,0.00065,0.00317,0.99619
682,0.00000,0.00000,1.00000
683,0.22025,0.21403,0.56572
684,0.09953,0.22735,0.67312
685,0.01730,0.12303,0.85967
686,0.00000,0.00002,0.99998
687,0.20892,0.33671,0.45437
688,0.01251,0.87751,0.10998
689,0.00000,0.00001,0.99999
690,0.00000,0.00000,1.00000
691,0.00790,0.09732,0.89478
692,0.99697,0.00076,0.00227
693,0.00044,0.03736,0.96220
694,0.00001,0.00010,0.99989
695,0.00697,0.01289,0.98014
696,0.08719,0.46482,0.44799
697,0.08649,0.43616,0.47735
698,0.00235,0.00165,0.99599
699,0.22940,0.22284,0.54776
700,0.48884,0.26576,0.24540
701,0.00617,0.07367,0.92016
702,0.00000,0.00001,0.99999
703,0.24157,0.24802,0.51040
704,0.14784,0.71074,0.14142
705,0.00001,0.00001,0.99998
706,0.00000,0.00000,1.00000
707,0.02723,0.11680,0.85597
708,0.00001,0.00053,0.99946
709,0.10250,0.17451,0.72299
710,0.00023,0.00022,0.99955
711,0.20540,0.30596,0.48864
712,0.11203,0.71311,0.17486
713,0.00785,0.25342,0.73874
714,0.00000,0.00000,1.00000
715,0.14088,0.20863,0.65049
716,0.00000,0.00012,0.99988
717,0.00000,0.00000,1.00000
718,0.00000,0.00000,1.00000
719,0.00000,0.00000,1.00000
720,0.00000,1.00000,0.00000
721,0.04227,0.10790,0.84983
722,0.00139,0.00166,0.99695
723,0.05451,0.10120,0.84429
724,0.32755,0.36197,0.31048
725,0.30629,0.28519,0.40852
726,0.09399,0.09632,0.80969
727,0.35885,0.32305,0.31810
728,0.48824,0.21293,0.29883
729,0.99987,0.00008,0.00005
730,0.00000,0.00000,1.00000
731,0.00026,0.00368,0.99606
732,0.99905,0.00011,0.00084
733,0.05498,0.81007,0.13495
734,0.00355,0.28095,0.71550
735,0.19543,0.31322,0.49135
736,0.00430,0.95701,0.03869
737,0.00076,0.01228,0.98696
738,0.08099,0.78345,0.13556
739,0.00078,0.00431,0.99491
740,0.01353,0.92501,0.06146
741,0.00197,0.05127,0.94676
742,0.00000,0.00000,1.00000
743,0.00001,0.00006,0.99994
744,0.00001,0.99987,0.00013
745,0.00101,0.06487,0.93413
746,0.00002,0.00004,0.99994
747,0.00004,0.00029,0.99967
748,0.00156,0.18762,0.81082
749,0.06463,0.11453,0.82084
750,0.00004,0.00003,0.99993
751,0.22899,0.20997,0.56104
752,0.24503,0.59508,0.15989
753,0.03424,0.08257,0.88319
754,0.00044,0.00079,0.99877
755,0.37372,0.30800,0.31828
756,0.27499,0.51683,0.20817
757,0.00000,0.00000,1.00000
758,0.00000,0.00000,1.00000
759,0.00000,0.00000,1.00000
760,0.31227,0.41111,0.27662
761,0.99835,0.00116,0.00049
762,0.99906,0.00073,0.00021
763,0.00000,0.00000,1.00000
764,0.99584,0.00078,0.00337
765,0.00951,0.02649,0.96399
766,0.00062,0.00114,0.99825
767,0.00767,0.01528,0.97705
768,0.17172,0.63416,0.19412
769,0.00013,0.00105,0.99883
770,0.00135,0.24166,0.75699
771,0.00004,0.00015,0.99981
772,0.01441,0.22127,0.76432
773,0.00000,0.00005,0.99995
774,0.00000,0.00000,1.00000
775,0.16411,0.36569,0.47020
776,0.00144,0.00274,0.99582
777,0.00064,0.03737,0.96199
778,0.99659,0.00105,0.00236
779,0.00637,0.01773,0.97589
780,0.00001,0.99857,0.00142
781,0.02591,0.15254,0.82155
782,0.00003,0.00006,0.99991
783,0.28387,0.34383,0.37230
784,0.03267,0.43088,0.53645
785,0.19149,0.59021,0.21830
786,0.00062,0.00081,0.99857
787,0.32137,0.30909,0.36954
788,0.37379,0.29897,0.32724
789,0.99706,0.00212,0.00082
790,0.00000,0.00000,1.00000
791,0.00000,0.00000,1.00000
792,0.00118,0.22821,0.77061
793,0.00000,0.00005,0.99995
794,0.00000,0.00000,1.00000
795,0.00000,0.00000,1.00000
796,0.00277,0.98958,0.00765
797,0.22682,0.11854,0.65464
798,0.00039,0.00035,0.99926
799,0.22339,0.25773,0.51888
800,0.09294,0.74919,0.15787
801,0.77441,0.02342,0.20217
802,0.00000,0.00000,1.00000
803,0.00005,0.00037,0.99958
804,0.02818,0.58637,0.38545
805,0.00297,0.02097,0.97607
806,0.00031,0.00465,0.99504
807,0.02464,0.03089,0.94447
808,0.25741,0.48735,0.25524
809,0.02134,0.26672,0.71194
810,0.00000,0.00003,0.99997
811,0.00080,0.00195,0.99725
812,0.01745,0.91877,0.06378
813,0.15619,0.15639,0.68742
814,0.10886,0.25546,0.63568
815,0.33333,0.33333,0.33333
816,0.18708,0.54134,0.27158
817,0.00000,0.00000,1.00000
818,0.00000,0.00000,1.00000
819,0.00000,0.00000,1.00000
820,0.99733,0.00044,0.00222
821,0.00000,0.00014,0.99986
822,0.00000,0.00000,0.99999
