2920 58 58 3
32 44 [0.10780717 0.4413945  0.45079832] 
32 45 [0.0, 0.0, 0.0] 
32 46 [0.16872549 0.48377152 0.34750299] 
32 47 [0.0, 0.0, 0.0] 
8 44 [0.33572657 0.48254371 0.18172972] 
8 45 [0.05696038 0.4715633  0.47147632] 
8 46 [0.07059047 0.4689145  0.46049503] 
8 47 [0.0, 0.0, 0.0] 
27 44 [0.10931366 0.43626323 0.45442311] 
27 45 [0.0, 0.0, 0.0] 
27 46 [0.05615018 0.4635129  0.48033692] 
27 47 [0.0, 0.0, 0.0] 
15 44 [0.0, 0.0, 0.0] 
15 45 [0.0, 0.0, 0.0] 
15 46 [0.15430878 0.41552087 0.43017035] 
15 47 [0.0, 0.0, 0.0] 
17 48 [0.08687979 0.44078208 0.47233813] 
17 49 [0.0, 0.0, 0.0] 
17 50 [0.23376062 0.41102008 0.3552193 ] 
17 51 [0.03832369 0.47499168 0.48668462] 
43 48 [0.16077229 0.42559399 0.41363371] 
43 49 [0.0, 0.0, 0.0] 
43 50 [0.13945261 0.41737421 0.44317318] 
43 51 [0.04925252 0.46755528 0.4831922 ] 
39 48 [0.0, 0.0, 0.0] 
39 49 [0.1806852  0.42477025 0.39454456] 
39 50 [0.0, 0.0, 0.0] 
39 51 [0.06628697 0.46799805 0.46571498] 
22 48 [0.0, 0.0, 0.0] 
22 49 [0.0, 0.0, 0.0] 
22 50 [0.07282872 0.43812855 0.48904273] 
22 51 [0.04125155 0.47546076 0.48328769] 
18 48 [0.0, 0.0, 0.0] 
18 49 [0.0, 0.0, 0.0] 
18 50 [0.46347255 0.40937066 0.12715679] 
18 51 [0.05728212 0.46226928 0.4804486 ] 
3 48 [0.0, 0.0, 0.0] 
3 49 [0.0, 0.0, 0.0] 
3 50 [0.0, 0.0, 0.0] 
3 51 [0.65860066 0.26296865 0.07843069] 
5 48 [0.0, 0.0, 0.0] 
5 49 [0.0, 0.0, 0.0] 
5 50 [0.0, 0.0, 0.0] 
5 51 [0.3196091 0.4585807 0.2218102] 
42 48 [0.14414578 0.4268349  0.42901932] 
42 49 [0.0, 0.0, 0.0] 
42 50 [0.14990157 0.42415844 0.42593998] 
42 51 [0.17940094 0.56444054 0.25615852] 
23 48 [0.20226817 0.43300724 0.36472459] 
23 49 [0.0, 0.0, 0.0] 
23 50 [0.30577482 0.41490382 0.27932135] 
23 51 [0.29334015 0.42473493 0.28192492] 
44 48 [0.0, 0.0, 0.0] 
44 49 [0.56305333 0.33718485 0.09976182] 
44 50 [0.08817788 0.43483965 0.47698247] 
44 51 [0.24215575 0.43866327 0.31918098] 
45 48 [0.41120183 0.35042777 0.23837039] 
45 49 [0.0, 0.0, 0.0] 
45 50 [0.4694351  0.34997455 0.18059035] 
45 51 [0.09355012 0.44516845 0.46128143] 
24 48 [0.06641984 0.4477113  0.48586886] 
24 49 [0.0, 0.0, 0.0] 
24 50 [0.18615673 0.43760108 0.3762422 ] 
24 51 [0.07218863 0.4576792  0.47013217] 
36 48 [0.16871452 0.39820454 0.43308094] 
36 49 [0.16870975 0.41475543 0.41653483] 
36 50 [0.09667302 0.45200147 0.45132551] 
36 51 [0.12277974 0.47333943 0.40388083] 
46 48 [0.0, 0.0, 0.0] 
46 49 [0.13633607 0.41987852 0.44378541] 
46 50 [0.09681471 0.46500003 0.43818526] 
46 51 [0.0419688  0.47201879 0.48601241] 
33 48 [0.07916217 0.44810739 0.47273044] 
33 49 [0.0, 0.0, 0.0] 
33 50 [0.0, 0.0, 0.0] 
33 51 [0.06711988 0.44490135 0.48797877] 
7 48 [0.05507421 0.45897862 0.48594717] 
7 49 [0.0, 0.0, 0.0] 
7 50 [0.0, 0.0, 0.0] 
7 51 [0.0, 0.0, 0.0] 
8 48 [0.31171505 0.38736479 0.30092017] 
8 49 [0.19137449 0.39087114 0.41775437] 
8 50 [0.09418538 0.44391084 0.46190378] 
8 51 [0.10852711 0.44692156 0.44455134] 
27 48 [0.0, 0.0, 0.0] 
27 49 [0.0, 0.0, 0.0] 
27 50 [0.07964179 0.44543438 0.47492383] 
27 51 [0.10852604 0.4391673  0.45230666] 
21 48 [0.113757   0.42039113 0.46585187] 
21 49 [0.3108486  0.37711298 0.31203841] 
21 50 [0.07340423 0.43710917 0.4894866 ] 
21 51 [0.11219937 0.41734452 0.47045611] 
9 52 [0.0, 0.0, 0.0] 
9 53 [0.0, 0.0, 0.0] 
9 54 [0.20245802 0.41479331 0.38274867] 
9 55 [0.13036659 0.43678861 0.4328448 ] 
17 52 [0.49688602 0.39082996 0.11228402] 
17 53 [0.22209433 0.41288163 0.36502404] 
17 54 [0.08545698 0.44606986 0.46847315] 
17 55 [0.0, 0.0, 0.0] 
38 52 [0.34754082 0.3859709  0.26648828] 
38 53 [0.0, 0.0, 0.0] 
38 54 [0.08850405 0.44003076 0.47146519] 
38 55 [0.0, 0.0, 0.0] 
43 52 [0.18274552 0.42669011 0.39056438] 
43 53 [0.06133845 0.45356488 0.48509667] 
43 54 [0.06844944 0.44342162 0.48812894] 
43 55 [0.0, 0.0, 0.0] 
39 52 [0.0, 0.0, 0.0] 
39 53 [0.2944438  0.36120756 0.34434864] 
39 54 [0.19023711 0.42272533 0.38703756] 
39 55 [0.0, 0.0, 0.0] 
18 52 [0.08006771 0.43171204 0.48822025] 
18 53 [0.0, 0.0, 0.0] 
18 54 [0.24712133 0.4481475  0.30473117] 
18 55 [0.0, 0.0, 0.0] 
47 52 [0.23878644 0.38211567 0.37909789] 
47 53 [0.0, 0.0, 0.0] 
47 54 [0.21816823 0.38515052 0.39668126] 
47 55 [0.0, 0.0, 0.0] 
26 52 [0.0, 0.0, 0.0] 
26 53 [0.10194549 0.43181746 0.46623705] 
26 54 [0.0, 0.0, 0.0] 
26 55 [0.10128088 0.43380805 0.46491107] 
27 52 [0.07138351 0.4442079  0.48440859] 
27 53 [0.0, 0.0, 0.0] 
27 54 [0.11487553 0.43205084 0.45307363] 
27 55 [0.0, 0.0, 0.0] 
16 56 [0.18089389 0.43709981 0.38200631] 
16 57 [0.0, 0.0, 0.0] 
16 58 [0.1398023  0.42065859 0.43953911] 
16 59 [0.35547577 0.41730656 0.22721767] 
10 56 [0.17209578 0.42844428 0.39945994] 
10 57 [0.0, 0.0, 0.0] 
10 58 [0.30317489 0.38271289 0.31411222] 
10 59 [0.26615073 0.44266512 0.29118415] 
1 56 [0.10636792 0.44821528 0.4454168 ] 
1 57 [0.0, 0.0, 0.0] 
1 58 [0.16737874 0.42109324 0.41152802] 
1 59 [0.2261156  0.41606353 0.35782086] 
22 56 [0.10073358 0.43851494 0.46075148] 
22 57 [0.0, 0.0, 0.0] 
22 58 [0.11970995 0.42939397 0.45089608] 
22 59 [0.10239875 0.4186859  0.47891535] 
23 56 [0.11759778 0.42020082 0.4622014 ] 
23 57 [0.0, 0.0, 0.0] 
23 58 [0.30010859 0.41881303 0.28107837] 
23 59 [0.20144942 0.53404525 0.26450533] 
13 56 [0.19228052 0.42725499 0.38046449] 
13 57 [0.0, 0.0, 0.0] 
13 58 [0.0, 0.0, 0.0] 
13 59 [0.0, 0.0, 0.0] 
20 56 [0.22753691 0.45317634 0.31928675] 
20 57 [0.0, 0.0, 0.0] 
20 58 [0.1170403  0.41325447 0.46970523] 
20 59 [0.17187118 0.38638833 0.44174049] 
14 56 [0.14025239 0.41587332 0.44387429] 
14 57 [0.0, 0.0, 0.0] 
14 58 [0.0, 0.0, 0.0] 
14 59 [0.18998358 0.4104606  0.39955582] 
8 56 [0.0, 0.0, 0.0] 
8 57 [0.0, 0.0, 0.0] 
8 58 [0.0689136  0.45506481 0.47602159] 
8 59 [0.0, 0.0, 0.0] 
15 56 [0.09167408 0.42843875 0.47988717] 
15 57 [0.09712223 0.44516248 0.45771528] 
15 58 [0.23888534 0.39438725 0.36672742] 
15 59 [0.11393941 0.4330577  0.45300289] 
17 60 [0.14240078 0.42842094 0.42917828] 
17 61 [0.0, 0.0, 0.0] 
17 62 [0.11964351 0.4291109  0.45124558] 
17 63 [0.0, 0.0, 0.0] 
10 60 [0.06403217 0.4507726  0.48519523] 
10 61 [0.22727123 0.37231663 0.40041214] 
10 62 [0.21934084 0.41480347 0.36585568] 
10 63 [0.11526525 0.44154241 0.44319234] 
38 60 [0.21980003 0.43999625 0.34020372] 
38 61 [0.18899196 0.42486928 0.38613875] 
38 62 [0.09125767 0.42891665 0.47982567] 
38 63 [0.1528957  0.43090165 0.41620265] 
11 60 [0.11439909 0.42888493 0.45671598] 
11 61 [0.0, 0.0, 0.0] 
11 62 [0.16570122 0.44916991 0.38512887] 
11 63 [0.0, 0.0, 0.0] 
18 60 [0.26366345 0.43331034 0.30302621] 
18 61 [0.0, 0.0, 0.0] 
18 62 [0.0, 0.0, 0.0] 
18 63 [0.0, 0.0, 0.0] 
45 60 [0.54254966 0.3456744  0.11177594] 
45 61 [0.0, 0.0, 0.0] 
45 62 [0.65109697 0.27306061 0.07584243] 
45 63 [0.12482142 0.42458511 0.45059347] 
20 60 [0.0, 0.0, 0.0] 
20 61 [0.0, 0.0, 0.0] 
20 62 [0.19202503 0.42462577 0.3833492 ] 
20 63 [0.0, 0.0, 0.0] 
48 60 [0.15413864 0.41667228 0.42918909] 
48 61 [0.0, 0.0, 0.0] 
48 62 [0.0, 0.0, 0.0] 
48 63 [0.0, 0.0, 0.0] 
21 60 [0.0, 0.0, 0.0] 
21 61 [0.0, 0.0, 0.0] 
21 62 [0.23592548 0.40058514 0.36348938] 
21 63 [0.0, 0.0, 0.0] 
49 64 [0.10095679 0.41304756 0.48599565] 
49 65 [0.11254092 0.45819606 0.42926302] 
49 66 [0.0, 0.0, 0.0] 
49 67 [0.19368978 0.46032008 0.34599014] 
50 64 [0.12776445 0.38537939 0.48685616] 
50 65 [0.0, 0.0, 0.0] 
50 66 [0.45380644 0.39125986 0.1549337 ] 
50 67 [0.0, 0.0, 0.0] 
1 64 [0.32486943 0.38361286 0.29151771] 
1 65 [0.0, 0.0, 0.0] 
1 66 [0.0, 0.0, 0.0] 
1 67 [0.13870206 0.45171686 0.40958108] 
43 64 [0.08386634 0.42279303 0.49334063] 
43 65 [0.14275693 0.41722599 0.44001708] 
43 66 [0.03873198 0.47674574 0.48452227] 
43 67 [0.06592665 0.44684989 0.48722346] 
30 64 [0.11236044 0.39965242 0.48798715] 
30 65 [0.37768584 0.44447716 0.17783699] 
30 66 [0.15694946 0.39803134 0.4450192 ] 
30 67 [0.0, 0.0, 0.0] 
11 64 [0.0, 0.0, 0.0] 
11 65 [0.0, 0.0, 0.0] 
11 66 [0.28559615 0.3911993  0.32320456] 
11 67 [0.0, 0.0, 0.0] 
39 64 [0.14114519 0.43930125 0.41955356] 
39 65 [0.0, 0.0, 0.0] 
39 66 [0.0, 0.0, 0.0] 
39 67 [0.40374362 0.43514686 0.16110953] 
4 64 [0.10321153 0.4292636  0.46752487] 
4 65 [0.0, 0.0, 0.0] 
4 66 [0.0, 0.0, 0.0] 
4 67 [0.25136302 0.4416689  0.30696808] 
5 64 [0.0, 0.0, 0.0] 
5 65 [0.0, 0.0, 0.0] 
5 66 [0.09624246 0.41888443 0.4848731 ] 
5 67 [0.0, 0.0, 0.0] 
46 64 [0.16422635 0.41308939 0.42268426] 
46 65 [0.0, 0.0, 0.0] 
46 66 [0.07846717 0.44297033 0.4785625 ] 
46 67 [0.0, 0.0, 0.0] 
47 64 [0.1075733  0.42681679 0.46560991] 
47 65 [0.0, 0.0, 0.0] 
47 66 [0.0, 0.0, 0.0] 
47 67 [0.09254037 0.43389821 0.47356141] 
7 64 [0.0, 0.0, 0.0] 
7 65 [0.0, 0.0, 0.0] 
7 66 [0.10462442 0.43388508 0.4614905 ] 
7 67 [0.0, 0.0, 0.0] 
27 64 [0.07461499 0.43493857 0.49044644] 
27 65 [0.0, 0.0, 0.0] 
27 66 [0.0, 0.0, 0.0] 
27 67 [0.0, 0.0, 0.0] 
15 64 [0.0, 0.0, 0.0] 
15 65 [0.08804701 0.4170187  0.49493429] 
15 66 [0.23574088 0.41139978 0.35285934] 
15 67 [0.0, 0.0, 0.0] 
16 68 [0.22766747 0.41723488 0.35509765] 
16 69 [0.0, 0.0, 0.0] 
16 70 [0.13468825 0.42198549 0.44332626] 
16 71 [0.05128583 0.47329393 0.47542025] 
50 68 [0.40912881 0.37912566 0.21174553] 
50 69 [0.0, 0.0, 0.0] 
50 70 [0.08898673 0.46045044 0.45056283] 
50 71 [0.16380466 0.4284996  0.40769574] 
10 68 [0.34810185 0.44622665 0.2056715 ] 
10 69 [0.0, 0.0, 0.0] 
10 70 [0.10627824 0.42631919 0.46740257] 
10 71 [0.0, 0.0, 0.0] 
43 68 [0.09930736 0.43078518 0.46990745] 
43 69 [0.0, 0.0, 0.0] 
43 70 [0.0525011  0.46299944 0.48449946] 
43 71 [0.06469702 0.44859167 0.48671131] 
19 68 [0.0, 0.0, 0.0] 
19 69 [0.0, 0.0, 0.0] 
19 70 [0.11543094 0.46611589 0.41845317] 
19 71 [0.22843263 0.5118487  0.25971867] 
20 68 [0.24150191 0.39899939 0.3594987 ] 
20 69 [0.0, 0.0, 0.0] 
20 70 [0.08814681 0.41917959 0.4926736 ] 
20 71 [0.08378481 0.46981823 0.44639696] 
33 68 [0.56157738 0.33768884 0.10073378] 
33 69 [0.0, 0.0, 0.0] 
33 70 [0.16226848 0.437737   0.39999452] 
33 71 [0.0, 0.0, 0.0] 
14 68 [0.14318316 0.42687008 0.42994676] 
14 69 [0.0, 0.0, 0.0] 
14 70 [0.24803232 0.4163205  0.33564717] 
14 71 [0.18828371 0.4236573  0.38805899] 
8 68 [0.18943979 0.40196192 0.40859829] 
8 69 [0.19919952 0.45625937 0.34454111] 
8 70 [0.25039914 0.41764456 0.33195629] 
8 71 [0.13354521 0.44471346 0.42174133] 
17 72 [0.0, 0.0, 0.0] 
17 73 [0.0, 0.0, 0.0] 
17 74 [0.17310042 0.47877891 0.34812067] 
17 75 [0.58155318 0.31688611 0.10156071] 
38 72 [0.0, 0.0, 0.0] 
38 73 [0.56751258 0.33275033 0.09973709] 
38 74 [0.34578648 0.3838161  0.27039743] 
38 75 [0.0, 0.0, 0.0] 
30 72 [0.18432762 0.41982816 0.39584422] 
30 73 [0.23201185 0.53184021 0.23614795] 
30 74 [0.33342657 0.39310828 0.27346515] 
30 75 [0.0, 0.0, 0.0] 
11 72 [0.0, 0.0, 0.0] 
11 73 [0.0, 0.0, 0.0] 
11 74 [0.23168974 0.45779429 0.31051597] 
11 75 [0.16843203 0.43100641 0.40056156] 
39 72 [0.1758946  0.40663108 0.41747432] 
39 73 [0.30951983 0.43336024 0.25711993] 
39 74 [0.18616305 0.4373532  0.37648375] 
39 75 [0.0, 0.0, 0.0] 
4 72 [0.10039194 0.4278473  0.47176077] 
4 73 [0.0, 0.0, 0.0] 
4 74 [0.26008671 0.42616804 0.31374525] 
4 75 [0.28041589 0.45430592 0.2652782 ] 
44 72 [0.2320954  0.42547741 0.34242718] 
44 73 [0.0, 0.0, 0.0] 
44 74 [0.25811778 0.3929706  0.34891161] 
44 75 [0.0, 0.0, 0.0] 
48 72 [0.0, 0.0, 0.0] 
48 73 [0.0, 0.0, 0.0] 
48 74 [0.13724856 0.38367886 0.47907258] 
48 75 [0.0, 0.0, 0.0] 
47 72 [0.0, 0.0, 0.0] 
47 73 [0.06591508 0.46221287 0.47187206] 
47 74 [0.23775791 0.41647239 0.3457697 ] 
47 75 [0.0, 0.0, 0.0] 
10 76 [0.22500764 0.40551838 0.36947399] 
10 77 [0.65744323 0.27216511 0.07039166] 
10 78 [0.43745988 0.35682187 0.20571825] 
10 79 [0.13633197 0.427257   0.43641103] 
43 76 [0.08945145 0.41884717 0.49170139] 
43 77 [0.07293467 0.45098394 0.47608139] 
43 78 [0.08484474 0.42279826 0.49235701] 
43 79 [0.09456108 0.43005073 0.47538819] 
51 76 [0.1864753  0.40730359 0.4062211 ] 
51 77 [0.0, 0.0, 0.0] 
51 78 [0.18445965 0.4040354  0.41150495] 
51 79 [0.13197481 0.42377719 0.44424799] 
22 76 [0.10149043 0.41782868 0.4806809 ] 
22 77 [0.0, 0.0, 0.0] 
22 78 [0.0, 0.0, 0.0] 
22 79 [0.17792832 0.44620426 0.37586742] 
19 76 [0.0, 0.0, 0.0] 
19 77 [0.24877724 0.46449001 0.28673276] 
19 78 [0.08651828 0.45357214 0.45990958] 
19 79 [0.0, 0.0, 0.0] 
45 76 [0.15720586 0.41118478 0.43160936] 
45 77 [0.0, 0.0, 0.0] 
45 78 [0.11868965 0.44383717 0.43747318] 
45 79 [0.0, 0.0, 0.0] 
25 76 [0.17020918 0.59826589 0.23152493] 
25 77 [0.16722126 0.40315851 0.42962023] 
25 78 [0.54884591 0.34202209 0.109132  ] 
25 79 [0.57726195 0.32652753 0.09621052] 
8 76 [0.07682209 0.43176869 0.49140922] 
8 77 [0.0, 0.0, 0.0] 
8 78 [0.29819864 0.39625742 0.30554395] 
8 79 [0.17838033 0.4094693  0.41215037] 
21 76 [0.10937821 0.40220627 0.48841553] 
21 77 [0.23566913 0.41086384 0.35346703] 
21 78 [0.21103741 0.42613195 0.36283064] 
21 79 [0.0, 0.0, 0.0] 
15 76 [0.60035486 0.30366594 0.0959792 ] 
15 77 [0.2428369  0.43768357 0.31947954] 
15 78 [0.5683814 0.3286066 0.103012 ] 
15 79 [0.16974731 0.4506165  0.3796362 ] 
41 80 [0.09346689 0.42719994 0.47933317] 
41 81 [0.10998687 0.46983786 0.42017527] 
41 82 [0.55008523 0.34832325 0.10159151] 
41 83 [0.0, 0.0, 0.0] 
16 80 [0.0, 0.0, 0.0] 
16 81 [0.0, 0.0, 0.0] 
16 82 [0.51850082 0.35953855 0.12196063] 
16 83 [0.55853105 0.34115026 0.10031869] 
1 80 [0.1135521  0.42574539 0.46070251] 
1 81 [0.0, 0.0, 0.0] 
1 82 [0.35224191 0.43775219 0.2100059 ] 
1 83 [0.0, 0.0, 0.0] 
11 80 [0.11960031 0.42494013 0.45545956] 
11 81 [0.23610355 0.52408072 0.23981573] 
11 82 [0.2415762  0.42603257 0.33239123] 
11 83 [0.21863007 0.51247441 0.26889552] 
51 80 [0.09269187 0.45954339 0.44776474] 
51 81 [0.22269968 0.40572662 0.37157371] 
51 82 [0.15630977 0.44168044 0.40200979] 
51 83 [0.0, 0.0, 0.0] 
12 80 [0.2924052  0.47235897 0.23523583] 
12 81 [0.0, 0.0, 0.0] 
12 82 [0.27861058 0.39645103 0.32493839] 
12 83 [0.17307185 0.4117289  0.41519925] 
22 80 [0.1076857 0.415846  0.4764683] 
22 81 [0.07180525 0.45610275 0.472092  ] 
22 82 [0.0, 0.0, 0.0] 
22 83 [0.0, 0.0, 0.0] 
4 80 [0.21834156 0.38828595 0.39337248] 
4 81 [0.0, 0.0, 0.0] 
4 82 [0.0, 0.0, 0.0] 
4 83 [0.41502017 0.32177701 0.26320282] 
23 80 [0.04624129 0.46855908 0.48519964] 
23 81 [0.12230017 0.46320245 0.41449738] 
23 82 [0.15282854 0.43411585 0.4130556 ] 
23 83 [0.0, 0.0, 0.0] 
13 80 [0.0, 0.0, 0.0] 
13 81 [0.0, 0.0, 0.0] 
13 82 [0.0, 0.0, 0.0] 
13 83 [0.03246755 0.4802144  0.48731805] 
6 80 [0.09774904 0.44688574 0.45536522] 
6 81 [0.19308799 0.43223027 0.37468174] 
6 82 [0.21523477 0.42392954 0.36083569] 
6 83 [0.11585225 0.440131   0.44401675] 
32 80 [0.1373706  0.41831573 0.44431368] 
32 81 [0.07539446 0.444705   0.47990054] 
32 82 [0.08475757 0.43640629 0.47883614] 
32 83 [0.31502337 0.46216581 0.22281082] 
34 80 [0.32904977 0.36612985 0.30482039] 
34 81 [0.0685106  0.44662012 0.48486929] 
34 82 [0.15999932 0.42371904 0.41628165] 
34 83 [0.12334856 0.47751241 0.39913902] 
8 80 [0.06475853 0.45494605 0.48029542] 
8 81 [0.42859278 0.43301328 0.13839394] 
8 82 [0.13440196 0.42339077 0.44220727] 
8 83 [0.0, 0.0, 0.0] 
52 80 [0.0, 0.0, 0.0] 
52 81 [0.0, 0.0, 0.0] 
52 82 [0.31578576 0.43711865 0.24709559] 
52 83 [0.23426602 0.41509894 0.35063504] 
21 80 [0.0, 0.0, 0.0] 
21 81 [0.21304552 0.41842021 0.36853427] 
21 82 [0.16287955 0.38224385 0.4548766 ] 
21 83 [0.0, 0.0, 0.0] 
53 84 [0.10461089 0.41890324 0.47648587] 
53 85 [0.0, 0.0, 0.0] 
53 86 [0.09630807 0.43957325 0.46411868] 
53 87 [0.10312629 0.45892052 0.43795319] 
43 84 [0.0, 0.0, 0.0] 
43 85 [0.0, 0.0, 0.0] 
43 86 [0.15117813 0.42936009 0.41946179] 
43 87 [0.21923986 0.40995361 0.37080653] 
11 84 [0.16389518 0.41621741 0.41988741] 
11 85 [0.0, 0.0, 0.0] 
11 86 [0.17805964 0.43420111 0.38773925] 
11 87 [0.2495341  0.43572451 0.31474139] 
12 84 [0.05598759 0.45819093 0.48582148] 
12 85 [0.0, 0.0, 0.0] 
12 86 [0.0, 0.0, 0.0] 
12 87 [0.0, 0.0, 0.0] 
3 84 [0.20066495 0.41307638 0.38625867] 
3 85 [0.0, 0.0, 0.0] 
3 86 [0.0, 0.0, 0.0] 
3 87 [0.0, 0.0, 0.0] 
4 84 [0.0618597  0.45193664 0.48620365] 
4 85 [0.0, 0.0, 0.0] 
4 86 [0.08578652 0.44000399 0.47420949] 
4 87 [0.0, 0.0, 0.0] 
19 84 [0.23557421 0.40942167 0.35500412] 
19 85 [0.0, 0.0, 0.0] 
19 86 [0.27996338 0.38745971 0.3325769 ] 
19 87 [0.08135943 0.45236358 0.46627699] 
20 84 [0.08844066 0.43998707 0.47157227] 
20 85 [0.0, 0.0, 0.0] 
20 86 [0.13958244 0.42323439 0.43718317] 
20 87 [0.0, 0.0, 0.0] 
25 84 [0.23609269 0.406889   0.35701831] 
25 85 [0.21846713 0.53367625 0.24785661] 
25 86 [0.45249806 0.42069336 0.12680858] 
25 87 [0.16940432 0.4872733  0.34332238] 
37 84 [0.06687287 0.4470695  0.48605763] 
37 85 [0.10486292 0.43254482 0.46259226] 
37 86 [0.0, 0.0, 0.0] 
37 87 [0.16368551 0.4096694  0.42664509] 
14 84 [0.10572158 0.45312785 0.44115057] 
14 85 [0.0, 0.0, 0.0] 
14 86 [0.07183489 0.44611756 0.48204755] 
14 87 [0.0, 0.0, 0.0] 
8 84 [0.14005284 0.42122021 0.43872696] 
8 85 [0.0, 0.0, 0.0] 
8 86 [0.25196701 0.38560327 0.36242972] 
8 87 [0.11785527 0.43266963 0.44947511] 
52 84 [0.16261291 0.41271395 0.42467313] 
52 85 [0.08690575 0.41600211 0.49709215] 
52 86 [0.06374579 0.4512567  0.48499751] 
52 87 [0.0, 0.0, 0.0] 
21 84 [0.64249009 0.28184775 0.07566216] 
21 85 [0.63216752 0.2853722  0.08246028] 
21 86 [0.65859613 0.27101792 0.07038596] 
21 87 [0.6303027  0.28496666 0.08473064] 
16 88 [0.3133422  0.44698565 0.23967215] 
16 89 [0.25583068 0.42467434 0.31949498] 
16 90 [0.06965249 0.4424765  0.48787101] 
16 91 [0.13255476 0.43345947 0.43398577] 
12 88 [0.06518452 0.45549459 0.47932089] 
12 89 [0.0, 0.0, 0.0] 
12 90 [0.09474841 0.40764323 0.49760836] 
12 91 [0.0990054  0.45047296 0.45052164] 
19 88 [0.0, 0.0, 0.0] 
19 89 [0.0, 0.0, 0.0] 
19 90 [0.19671257 0.39493652 0.40835091] 
19 91 [0.0, 0.0, 0.0] 
45 88 [0.08801644 0.42834694 0.48363662] 
45 89 [0.08410972 0.43586197 0.48002831] 
45 90 [0.15526352 0.42109142 0.42364506] 
45 91 [0.0, 0.0, 0.0] 
24 88 [0.12368349 0.42006877 0.45624774] 
24 89 [0.0, 0.0, 0.0] 
24 90 [0.12036504 0.42182688 0.45780808] 
24 91 [0.0, 0.0, 0.0] 
32 88 [0.2462453  0.42278328 0.33097142] 
32 89 [0.28128462 0.46087246 0.25784292] 
32 90 [0.20195652 0.42271536 0.37532812] 
32 91 [0.0, 0.0, 0.0] 
14 88 [0.0, 0.0, 0.0] 
14 89 [0.0, 0.0, 0.0] 
14 90 [0.12020179 0.40962834 0.47016987] 
14 91 [0.0, 0.0, 0.0] 
8 88 [0.33759474 0.4073823  0.25502297] 
8 89 [0.0, 0.0, 0.0] 
8 90 [0.27352735 0.51692032 0.20955233] 
8 91 [0.06266433 0.45966217 0.4776735 ] 
21 88 [0.0, 0.0, 0.0] 
21 89 [0.08863257 0.43240682 0.4789606 ] 
21 90 [0.16339767 0.40824553 0.4283568 ] 
21 91 [0.0, 0.0, 0.0] 
17 92 [0.07085918 0.4425409  0.48659992] 
17 93 [0.0, 0.0, 0.0] 
17 94 [0.0, 0.0, 0.0] 
17 95 [0.19537405 0.45593456 0.34869139] 
38 92 [0.07338003 0.44103249 0.48558748] 
38 93 [0.2565858  0.41227382 0.33114038] 
38 94 [0.3891984  0.43463658 0.17616501] 
38 95 [0.28181012 0.42577946 0.29241042] 
11 92 [0.0, 0.0, 0.0] 
11 93 [0.17027955 0.41890647 0.41081398] 
11 94 [0.2323042  0.40676108 0.36093472] 
11 95 [0.28664615 0.4651294  0.24822446] 
39 92 [0.44361681 0.41307414 0.14330905] 
39 93 [0.0, 0.0, 0.0] 
39 94 [0.0, 0.0, 0.0] 
39 95 [0.0, 0.0, 0.0] 
4 92 [0.07071124 0.44532241 0.48396635] 
4 93 [0.54947793 0.34641682 0.10410525] 
4 94 [0.0, 0.0, 0.0] 
4 95 [0.26356415 0.42969527 0.30674058] 
6 92 [0.03817319 0.47573443 0.48609238] 
6 93 [0.0, 0.0, 0.0] 
6 94 [0.07086299 0.45278159 0.47635542] 
6 95 [0.06188683 0.46148538 0.47662779] 
24 92 [0.3067084  0.39035483 0.30293678] 
24 93 [0.0, 0.0, 0.0] 
24 94 [0.0, 0.0, 0.0] 
24 95 [0.04582751 0.47966014 0.47451235] 
48 92 [0.0, 0.0, 0.0] 
48 93 [0.0, 0.0, 0.0] 
48 94 [0.0, 0.0, 0.0] 
48 95 [0.0, 0.0, 0.0] 
46 92 [0.07528797 0.44861245 0.47609959] 
46 93 [0.27183679 0.42461856 0.30354466] 
46 94 [0.0, 0.0, 0.0] 
46 95 [0.0, 0.0, 0.0] 
54 92 [0.10105101 0.434063   0.46488599] 
54 93 [0.22221483 0.37983094 0.39795424] 
54 94 [0.49101638 0.39457548 0.11440814] 
54 95 [0.0, 0.0, 0.0] 
9 96 [0.14406085 0.42991896 0.42602019] 
9 97 [0.0, 0.0, 0.0] 
9 98 [0.4387254  0.43001853 0.13125606] 
9 99 [0.0, 0.0, 0.0] 
49 96 [0.06422409 0.44837216 0.48740375] 
49 97 [0.28314637 0.51076703 0.2060866 ] 
49 98 [0.12808301 0.43459411 0.43732288] 
49 99 [0.06075646 0.46139603 0.47784751] 
53 96 [0.15039327 0.40925772 0.44034901] 
53 97 [0.0, 0.0, 0.0] 
53 98 [0.13458342 0.41824095 0.44717563] 
53 99 [0.08677441 0.45528904 0.45793655] 
41 96 [0.24729249 0.42535214 0.32735537] 
41 97 [0.0, 0.0, 0.0] 
41 98 [0.0, 0.0, 0.0] 
41 99 [0.10229841 0.43823122 0.45947037] 
16 96 [0.35352455 0.41351179 0.23296365] 
16 97 [0.0, 0.0, 0.0] 
16 98 [0.31398743 0.40090069 0.28511188] 
16 99 [0.11621252 0.48143157 0.40235591] 
17 96 [0.06419796 0.45689011 0.47891193] 
17 97 [0.22372788 0.39116231 0.38510981] 
17 98 [0.0957482  0.40959419 0.49465762] 
17 99 [0.0, 0.0, 0.0] 
50 96 [0.0, 0.0, 0.0] 
